ID,link id,advert title,Url,city,phones,description text,images,address,timetable,website address
160,103355163,"ТОО ""Auto Start""",https://kolesa.kz/a/show/103355163,Алматы,['+7 701 456 5464'],"                      Описание                                                              Автосалон ""Auto Start"" предоставляет широкий спектр услуг по продаже, обмену, выкупу, комиссии и подбору автомобилей.   — Продажа (Вы приобретаете проверенный нами автомобиль с пробегом);   — Обмен (Вы сможете обменять свой автомобиль на наш);   — Выкуп (Мы покупаем Ваш автомобиль по честной цене);   — Комиссия (Продажа Вашего авто по Вашей цене);   — Авто подбор (Подберем автомобиль по Вашему желания).  Мы гарантируем юридическую чистоту, а так же предоставляем диагностику всех наших авто.  Наша компания ""Auto Start"" сотрудничает с 10 банками партнёрами, а это значит, что Вы сможете приобрести автомобиль в кредит на выгодных для Вас условиях. Баянаульской  С 9: 00-19: 00 без выходных.                                      ",['no images'],Суюнбая 110 уг. ул. Баянаульская,"09:00 - 19:00 Пн - Вс
",No such data
161,7831381,Тойота Центр Шығыс,https://kolesa.kz/a/show/7831381,Усть-Каменогорск,"['+7 708 440 0517', '+7 708 440 0638', '+7 708 440 0682', '+7 708 440 0681']","                      Описание                                                              Компания «Alan Motors» является официальным дилером всемирно известного бренда Toyota на территории г. Усть-Каменогорск и Восточно-Казахстанской области и имеет эксклюзивное право на продажу новых автомобилей, оригинальных запасных частей и аксессуаров в наличии и на заказ, а также оказывает услуги по техническому обслуживанию и ремонту автомобилей и техники. Тем самым предоставляет жителям области возможность обслуживать свои автомобили, не выезжая в другие регионы.   Тойота Центр Шығыс работает по принципу ""3s"":  Showroom (Продажа новых автомобилей)  Service (Сервисное обслуживание)  Spare Parts (Оригинальные запасные части)   Тойота Центр Шығыс это:  * Индивидуальный подходу к каждому клиенту;  * Предварительный расчет затрат на обслуживание;  * Широкий диапазон услуг.   Доступность запасных частей. Минимальные сроки доставки деталей, необходимых для ремонта. Запасные части и детали, пользующиеся наибольшим спросом, как правило, имеются в наличии на складе Тойота Центр Шығыс.  Гарантия на заводские запасные части 1 год, вне зависимости от года выпуска автомобиля.  Широкое гарантийное покрытие. Гарантийная политика изготовителя, рассчитанная на 3-летний срок эксплуатации или 100 000 км. Пробега (в зависимости, что наступит ранее), добавит уверенности в эксплуатации автомобиля, снизит риск непредвиденных расходов и будет способствовать повышению остаточной стоимости.  Приоритетное обслуживание. Дли минимизации времени простоя, на станции технического обслуживания Тойота, работают 11 постов для сервисных работ.   Ждем Вас по адресу: Проспект Абая 101/1, телефон                                      ",['no images'],"ул. Абая, д. 101/1","09:00 - 19:00 Пн - Вс
",No such data
162,6225442,ДЦ Hyundai Zhayik Motors,https://kolesa.kz/a/show/6225442,Уральск,['+7 776 127 5797'],"                      Описание                                                              Zhayik Motors — Официальный дилер Hyundai&  Hyundai Truck and Bus, по Западно-Казахстанской Области. Компания представляет полный модельный ряд автомобилей легковой, средней и тяжелой грузоподъемности.   Льготный кредит 4% на весь модельный ряд марки Hyundai! Trade-IN! Работа по системе 3s — Sales, Service& Spare parts.                                      ",['no images'],"ул. Джамбула, 253B.","09:00 - 19:00 Пн - Вс
",No such data
163,39610359,Hyundai Center Pavlodar — Автомобили с пробегом,https://kolesa.kz/a/show/39610359,Павлодар,"['+7 777 600 6707', '+7 777 600 6702', '+7 777 600 6710']","                      Описание                                                              «Hyundai Center Pavlodar»   Имеет свой парк проверенных автомобилей с пробегом принятых по программе Trade IN с диапазоном цен от 1.000.000 миллионов тенге. Автомобили прошли полную техническую проверку.  Автомобили юридически чисты не числится в залоге и в аресте не состоят. Имеются все подтверждающие Документы.   Предоставляем свои услуги:   1. Обменять Ваш автомобиль любой марки на новый Hyundai;  2. Обменять Ваш автомобиль на автомобиль с пробегом;  3. Выкуп Вашего автомобиля;  4. Комиссионная продажа автомобиля по Вашей цене.   Гибкие условия приобретения автомобилей с пробегом:   1. За наличный расчет;  2. По системе стандартного кредитования сроком до 5 лет при первоначальном взносе от 10% от стоимости автомобиля, на некоторые автомобили возможно кредитование без первоначального взноса;  3. По программе Trade In — обмен вашего автомобиля любой марки на автомобиль с пробегом, при котором ваш автомобиль может выступать первоначальным взносом при оформлении кредита.   Будем рады видеть Вас 7 дней в неделю без перерывов и выходных в нашем новом автосалоне.                                      ",['no images'],"ул. Центральная, 151/1.","09:00 - 18:00 Пн - Вс
",No such data
164,105644988,Crystal Avto Shymkent (Автомобили с пробегом),https://kolesa.kz/a/show/105644988,Шымкент,"['+7 747 094 0785', '+7 7252 61 02 55']","                      Описание                                                              Компания ""Кристалл-Авто"" рада предложить вам программу Trade-in. В рамках данной программы вы можете в кратчайшие сроки обменять свой автомобиль на новый или на другой автомобиль с пробегом. Trade-In это оперативность. Вы не тратите свое время на поиск подходящего покупателя, проведение переговоров и демонстрацию автомобиля, а также на подготовку авто к продаже. Вам не требуется заниматься размещением объявлений в печатных изданиях, интернете, а затем тратить время на ответы. Не нужно осуществлять «смотрины» автомобиля и пробные поездки. Ну и наконец Вы избавлены от попыток с Вами сторговаться. А если Ваш автомобиль находится под залогом или в кредите, то компания ""Кристалл-Авто"" осуществляет и срочный выкуп автомобиля.  В нашем автосалоне есть автомобили с пробегом разных комплектаций и категорий. Кроссоверы, седаны, внедорожники.                                      ",['no images'],Трасса Темирлан 236,"09:00 - 18:00 Пн - Вс
",No such data
165,105273911,Урал Кров Авто Плюс,https://kolesa.kz/a/show/105273911,Атырау,"['+7 708 236 6510', '+7 747 508 1111']","                      Описание                                                              ТОО ""Урал-Кров-Авто Плюс"" является официальным дилером Renault в Западном казахстане!  Наш дилерский центр предлагает весь спектр услуг, связанный с покупкой и обслуживанием Вашего автомобиля. Возможность приобретения автомобилей в Кредит, в том числе и льготное кредитование с процентной ставкой.  Renault Центр предлагает своим клиентам особые условия по программе Trade IN при покупке нового автомобиля с выгодной скидкой на любую модель. За один рабочий день мы произведем оценку и обмен Вашего автомобиля на новый. При этом, мы сэкономим Ваше время на сопутствующие процедуры по продаже авто.  Профессиональные консультанты окажут Вам квалифицированную помощь по всем интересующим Вас вопросам.  Мы всегда рады видеть Вас в нашем дилерском центре! Мы делаем все возможное чтобы каждый клиент, посетивший наш автосалон, был окружен заботой и качественным обслуживанием!                                      ",['no images'],Сырым Датова 106,"09:00 - 18:00 Пн - Сб
10:00 - 16:00 Вс
",No such data
166,106229704,Volkswagen Centre Atyrau,https://kolesa.kz/a/show/106229704,Атырау,['+7 701 493 1055'],"                      Описание                                                              ""Volkswagen Centre Atyrau""  Официальный дилер Volkswagen в Казахстане. Большой выбор автомобилей с выгодными условиями приобретения.  -Имеет свой парк проверенных автомобилей с пробегом принятых по программе Trade IN с диапазоном цен от 1.000.000 миллиона тенге. Автомобили прошли полную техническую проверку.   — Услуги сервиса Volkswagen как легковых так и коммерческих автомобилей.  Для полной информации обращайтесь по телефону  Автомобили юридически чисты не числится в залоге и в аресте не состоят. Имеются все подтверждающие документы.   Предоставляем свои услуги:   1. Обменять Ваш автомобиль любой марки на новый Volkswagen;  2. Обменять Ваш автомобиль на автомобиль с пробегом;  3. Выкуп Вашего автомобиля;  4. Комиссионная продажа автомобиля по Вашей цене.   Гибкие условия приобретения автомобилей с пробегом:   1. За наличный расчет;  2. По системе стандартного кредитования сроком до 7 лет при первоначальном взносе от 10% от стоимости автомобиля.  3. По программе Trade In — обмен вашего автомобиля любой марки на автомобиль с пробегом, при котором ваш автомобиль может выступать первоначальным взносом при оформлении кредита, варианты обменять свой автомобиль с нашей/вашей доплатой, ключ на ключ.   Будем рады видеть Вас 7 дней в неделю без перерывов и выходных в нашем новом автосалоне.                                      ",['no images'],"г. Атырау, пр. Абылхаир хана, 91","09:00 - 18:00 Пн - Вс
",No such data
167,5643031,Mitsubishi Allur Auto,https://kolesa.kz/a/show/5643031,Алматы,"['+7 705 190 9336', '+7 777 012 1221', '+7 777 365 7593']","                      Описание                                                              Allur Auto — официальный дилер Mitsubishi в г. Алматы.   Мы готовы предложить Вашему вниманию весь модельный ряд автомобилей Mitsubishi.  А/м новый, без пробега, европейская комплектация, гарантия 3 года или 100 000 км.   Автомобили можно купить:   — в кредит на срок до 7 лет, первоначальный взнос 15% от стоимости автомобиля. Рассмотрение кредита в автосалоне 30 минут.   — в лизинг (для юридических лиц).   Дается бесплатная помощь на дорогах на 3 года 24 часа в сутки 7 дней в неделю (программа mitsubishi motors assistance package (map).  В любое время мы организуем необходимую помощь и предложим вам самое оптимальное решение для скорейшего возобновления Вашей поездки.                                                            Схема проезда                    ",['no images'],"пр. Суюнбая, уг. ул. Рыскулова","09:00 - 19:00 Пн - Пт
09:00 - 17:00 Сб - Вс
",No such data
168,89000684,Hyundai Center Shymkent (Автомобили с пробегом),https://kolesa.kz/a/show/89000684,Шымкент,"['+7 705 753 0332', '+7 771 061 0703', '+7 705 753 0331']","                      Описание                                                              Hyundai Center Shymkent  Имеет свой парк проверенных автомобилей с пробегом принятых по программе Trade IN с диапазоном цен от 2.000.000 миллионов тенге. Автомобили прошли полную техническую проверку.  Имеются все подтверждающие документы. Автомобили юридически чисты не числится в залоге и аресте не состоят.  Предоставляем свои услуги:  1. Обменять свой автомобиль любой марки на новый Hyundai со скидкой!  2. Обменять Ваш автомобиль на автомобиль с пробегом  3. Выкуп вашего автомобиля  4. Комиссионная продажа автомобиля по вашей цене  Гибкие условия приобретения автомобилей с пробегом:  1. За наличный расчет  2. По системе стандартного кредитования сроком до 5 лет при первоначальном взносе 20% от стоимости автомобиля.  3. По программе Trade In — обмен вашего автомобиля любой марки на автомобиль с пробегом, при котором ваш автомобиль может выступать первоначальным взносом при оформлении кредита.  Будем рады видеть Вас 7 дней в неделю без перерывов и выходных в нашем автосалоне по адресу г.                                      ",['no images'],Тамерлановское шоссе 90А,"09:00 - 18:00 Пн - Сб
10:00 - 17:00 Вс
",No such data
169,87604076,«Tamerlan AUTO»,https://kolesa.kz/a/show/87604076,Шымкент,['+7 747 717 3535'],"                      Описание                                                              TAMERLAN AUTO — автомобили с пробегом без рисков! Единственный автосалон в Казахстане, предоставляющий гарантию на 1 год на двигатель и КПП.   ! ГАРАНТИЯ юридической чистоты автомобиля  ! 1 ГОД БЕСПЛАТНОГО сервисного обслуживания  ! В ПОДАРОК карта скорой тех. Помощи на дорогах  ! В ПОДАРОК замена масла   Автомобили можно приобрести:  1. За наличный расчет  2. Оформить в кредит, не выходя из салона через банки партнеры: Каспи, Евразийский, Сбербанк, Мого.  3. По программе Trade In — обмен Вашего автомобиля на авто с салона.                                      ",['no images'],ул.Б.Алпысбаева д.125\1,"09:00 - 19:00 Пн - Пт
Суббота, воскресенье - выходные
",No such data
170,108473014,Урал-Кров-Авто Плюс,https://kolesa.kz/a/show/108473014,Уральск,['+7 747 508 0000'],"                      Описание                                                              ТОО ""Урал-Кров-Авто Плюс"" является официальным дилером Renault в Западном Казахстане!   В период пандемии коронавируса компания ""Урал-Кров-Авто Плюс"" запустила новый сервис — бесконтактную продажу автомобилей посредством виртуального шоурума, где все авто можно осмотреть визуально, прочесть на них технические характеристики, увидеть расценки на каждую модель. И самое главное — благодаря 3D-панорамным съемкам можно даже посидеть внутри салона и заглянуть под капот выбранного железного коня.   Онлайн-шоурум, который дает возможность не выходя из дома посетить автосалон по продаже автомобилей RENAULT и Mitsubishi, сесть за руль понравившегося автомобиля, посмотреть его комплектацию, изучить его технические характеристики вплоть до мельчайших деталей, находится по этой ссылке Виртуальный автосалон Renault и Mitsubishi представляет собой панораму 360, которая дает вам возможность перемещаться внутри салона, создает ощущение полного присутствия там,  Свяжитесь с нами по указанному в объявлении номеру — мы сделаем для Вас специальную видео-презентацию или созвонимся в режиме видео-связи. Менеджер расскажет об автомобиле, покажет его со всех сторон и ответит на все вопросы, проконсультирует по поводу возможных вариантов оплаты.  Получите специальное кредитное предложение и одобрение кредита от наших банков партнеров в режиме Online.  Забронируйте Ваш автомобиль не выходя из дома. Сумма предоплаты всего  30 000 тг.   Покупать сегодня это выгодно для Вас.   Мы гарантируем что после окончания карантина Вы заберете его по старой цене.  Забронируйте у нас автомобиль сейчас это будет гарантией того что мы его не продадим другому потенциальному покупателю во время или после окончания карантина.   При покупке онлайн Вы не рискуете своим здоровьем и здоровьем ваших близких — просто бронируете автомобиль онлайн и получаете Документы с курьером.   Вы всегда сможете отказаться от сделки и вернуть внесенную предоплату если вас не устроит автомобиль или информация по нему окажется не достоверной.                                      ",['no images'],Шолохова 41,"09:00 - 18:00 Пн - Вс
",No such data
171,98448256,АВТОМОБИЛИ С ПРОБЕГОМ Renault Selection Crystal Auto Astana,https://kolesa.kz/a/show/98448256,Нур-Султан (Астана),"['+7 7172 60 26 02', '+7 778 870 1221']","                      Описание                                                              Кристалл Авто всегда оценивает автомобили по рыночной стоимости, исходя из технического состояния, поэтому обмен будет честным и справедливым!   Особые условия по программе Trade-In при покупке нового автомобиля, Ваша выгода составит до 500 000 тенге.    — Комиссионная продажа на максимально выгодных для Вас условиях.   — Выкуп любых автомобилей в кратчайшие сроки.   — Реализуем только проверенные автомобили, прошедшие комплексную диагностику и предпродажную подготовку!   — Гарантируем юридическую чистоту и прозрачность сделки.   — Предоставляем выгодный Кредит на автомобили с пробегом.                                      ",['no images'],проспект Мангилик Ел 54,"09:00 - 19:00 Пн - Вс
",No such data
172,106964364,Автомобили с пробегом Subaru Motor Astana,https://kolesa.kz/a/show/106964364,Нур-Султан (Астана),"['+7 701 034 3513', '+7 701 301 8821', '+7 701 512 5704', '+7 701 081 9426']","                      Описание                                                              Автоцентр Subaru Astana предлагает Вам воспользоваться системой Subaru Trade-in, которая позволяет быстро обменять, продать, купить автомобиль вне зависимости от марки и года выпуска.   Преимущества программы Subaru Trade-in:    — Ваш автомобиль, как первоначальный взнос по кредиту;   — Кредитование суммы доплаты;   — Финансовая и юридическая безопасность со стороны дилерского центра;   — Удобство и экономия времени.   * Узнать подробности работы по программе Subaru Trade-in Вы можете у нашего менеджера. Предоставление точной информации, возможно, только после того, как мы получим все необходимые данные по Вашему автомобилю.                                      ",['no images'],ул.Жансугурова 3,"09:00 - 20:00 Пн - Вс
",No such data
173,109016666,CHEVROLET,https://kolesa.kz/a/show/109016666,Атырау,['+7 777 489 4444'],"                      Описание                                                              Автосалон ""Ravon/Chevrolet"" в дилерском центре ""Eurasia Motor Atyrau"" является официальным Дилерским центром в Атырауской области с многолетним опытом работы.   — Продажа автомобилей   — Продажа запчастей и Аксессуаров  На автомобили распространяются программы:   — Автокредитование под сниженные процентные ставки   — Trade-In программа обмена автомобилей  Наша компания имеет собственный склад запасных частей, а так же занимается поставкой запасных частей под заказ.  Наша компания зарекомендовала себя на рынке автомобильных услуг как надежный и перспективный Дилерский центр. Гарантия на автомобиль составляет 3 года или 100 000 км. Так же действует:  -Кредитование.  Основные преимущества сотрудничества с нами:   — Гарантия и качество   — Удобство и выгода   — Индивидуальный подход и лояльность к нашим клиентам   — Собственный склад запасных чаcтей   — Квалифицированный персонал                                      ",['no images'],"Северная Промзона, 33","09:00 - 18:00 Пн - Пт
10:00 - 17:00 Сб
11:00 - 15:00 Вс
",No such data
174,103419368,Автомобили с пробегом в Hyundai Караганда,https://kolesa.kz/a/show/103419368,Караганда,['+7 7212 55 99 70'],"                      Описание                                                              Автоцентр «Hyundai Premium Karaganda» рад предложить Вам возможность обмена Вашего автомобиля с пробегом на Новый, при помощи программы Trade — IN.  Широкий ассортимент новых автомобилей Hyundai позволит Вам выбрать тот автомобиль, который подойдет именно Вам.  Наша программа ориентирована именно на Вас и дает возможность простоты, оперативности и прозрачности нашей работы. Освободит Вас от сложных операций по поиску клиентов, осуществления смотрин, ведения переговоров, предоставляя возможность безопасности юридической сделки.  Квалифицированные специалисты помогут подобрать Ваш новый автомобиль и на выгодных для Вас условиях предложат сумму доплаты при сдаче Вашего автомобиля с пробегом.   Предоставляем свои услуги:   1. Обменять Ваш автомобиль любой марки на новый Hyundai;  2. Обменять Ваш автомобиль на автомобиль с пробегом;  3. Выкуп Вашего автомобиля;  4. Комиссионная продажа автомобиля по Вашей цене.   Гибкие условия приобретения автомобилей с пробегом:   1. За наличный расчет;  2. По системе стандартного кредитования сроком до 5 лет при первоначальном взносе от 10% от стоимости автомобиля, на некоторые автомобили возможно кредитование без первоначального взноса;  3. По программе Trade In — обмен вашего автомобиля любой марки на автомобиль с пробегом, при котором ваш автомобиль может выступать первоначальным взносом при оформлении кредита.   Ждем Вас 7 дней в неделю, без выходных!                                      ",['no images'],Камская 92/12,"09:00 - 20:00 Пн - Вс
",No such data
175,107017076,INFINITI Автомир — Автомобили с пробегом,https://kolesa.kz/a/show/107017076,Алматы,['+7 727 350 5627'],"                      Описание                                                              Компания ""INFINITI Автомир"" — автомобили с пробегом! Рада предложить поддержанные автомобили различных марок.  — Все автомобили проходят строгий технический осмотр и сняты с учета;  — Мы гарантируем юридическую чистоту автомобиля — 100%;  — Вы можете обменять свой автомобиль на любой другой автомобиль в нашем салоне, по системе Trade-In с нашей/вашей доплатой, ключ на ключ;  — Кредит на приобретение поддержанного автомобиля, с первоначальным взносом от 20% через банки партнеры;  — Возможна установка дополнительного оборудования (сигнализации, керамика, защитные пленки, и т. Д.) — за дополнительную плату;  Всю подробную информацию, Вы можете получить у менеджеров по продаже автомобилей с пробегом!                                      ",['no images'],ул.Халиуллина 66\1,"09:00 - 19:00 Пн - Пт
09:00 - 18:00 Сб - Вс
",No such data
176,96765534,Toyota Center,https://kolesa.kz/a/show/96765534,Костанай,['+7 705 746 7799'],"                      Описание                                                              Основной принцип работы Тойота Центр Костанай Клиент на первом месте!  Мы делаем все, чтобы время, проведенное в нашем Дилерском Центре, пролетело незаметно и оставило только хорошие воспоминания.  Для Вашего комфорта мы предусмотрели практически все: большую и удобную парковку для автомобилей, комфортабельные и уютные гостевые зоны, оборудованные бесплатным выходом в Интернет и Wi-Fi, свежую прессу и телевизор с обширной видеотекой, детский уголок и бар.  Дилерский центр предлагает своим клиентам:   — Тест-драйв, — страхование, — установку дополнительного оборудования и охранных систем, — гарантийное и после гарантийное обслуживание автомобилей.   — Кроме того, существуют выгодные программы кредитования от местных банков и программа Trade-in.   Тойота Центр Костанай находится на основной улице города Костанай по улице Абая, удачное расположение автосалона делает удобным посещение автосалона большинства жителей города и области.   Мы рады видеть Вас в нашем дилерском центре! Мы делаем все возможное чтобы каждый автолюбитель, посетивший наш автосалон, был удовлетворен своим выбором!                                      ",['no images'],проспект Абая 26В,"09:00 - 20:00 Пн - Пт
09:00 - 18:00 Сб - Вс
",No such data
177,46039389,"Автосалон ""Hyundai Premium Oskemen""",https://kolesa.kz/a/show/46039389,Усть-Каменогорск,['+7 771 086 5223'],"                      Описание                                                              ТОО ""Hyundai Premium Oskemen"" официальный дилер бренда Hyundai. Гарантия. Сервис. Автокредитование. Рассрочка. Льготное Кредитование 4% ДЛЯ Автомобилей Казахстанской Сборки. Trade-IN обмен вашего старого автомобиля на новый.  Новое мышление. Новые возможности. Hyundai.  Всегда будем рады видеть Вас 7 дней в неделю без перерывов и выходных в нашем автосалоне.                                      ",['no images'],"пр. Сатпаева, 62/3","09:00 - 19:00 Пн - Вс
",No such data
180,30594519,"Renault Центр Караганда. ТОО ""Кристалл Авто""",https://kolesa.kz/a/show/30594519,Караганда,"['+7 7212 94 01 52', '+7 747 094 0780']","                      Описание                                                              Компания ""Кристалл Авто"", создана профессионалами в области автомобильного бизнеса. Наша главная стратегическая цель — стать лучшими в Казахстане в сфере продаж и обслуживания автомобилей марки Renault. Сегодня мы являемся крупнейшим в Казахстане монобрендовым официальным автоцентром, предлагающим своим клиентам полный модельный ряд автомобилей Renault, а также широкий спектр услуг, оригинальных запасных частей и аксессуаров. Официальный центр построен в соответствии с высочайшими европейскими стандартами компании Renault. Ремонтный цех оснащен самым современным, высокотехнологичным и инновационным оборудованием, позволяющим осуществлять техническое обслуживание, диагностику и все виды работ по ремонту двигателей, электрики, ходовой части и установке дополнительного оборудования. День за днём мы стремимся к профессиональному совершенству и боремся за лояльность наших клиентов. Мы любим автомобили Renault и гордимся своими успехами. Благодарим Вас за доверие к нам и марке Renault!   Оформление в кредит и в рассрочку, а также имеется программа Trade-In. Более подробная информация по ценам и комплектациям по ниже указанным номерам.   Программа «Trade IN»  Сдайте свой подержанный автомобиль по программе трейд-ин и получите скидку 250 000 тенге на автомобили Renault Duster и Renault Kaptur и 150 000 тенге на Renault Logan, Sandero, Stepway.   Программа «Сертификат утилизации»  Используйте свой сертификат за утилизированный автомобиль и получите скидку 315 000 тенге. Акция действует только для автомобилей Renault Duster и Kaptur.                                      ",['no images'],"Учетный квартал 137, строение 046.","09:00 - 19:00 Пн - Вс
",No such data
181,37170584,"Автоцентр Бавария Восток (BMW, MINI, Motorrad)",https://kolesa.kz/a/show/37170584,Усть-Каменогорск,"['+7 701 523 0000', '+7 778 200 8005', '+7 7232 49 20 70']","                      Описание                                                              ""Автоцентр Бавария Восток "" — официальный дилер BMW в г. Усть-Каменогорске.  У нас доступен весь модельный ряд автомобилей и мотоциклов BMW, в наличие и на заказ.  Гарантия на автомобиль составляет 3 года или 200 000 км пробега, в зависимости от того, что наступит ранее.  тест — драйв.  Выгодные условия приобретения в Кредит.  Возможно оформление покупки в рассрочку ""Переплата-0тг"".  Действует программа Тrade-in.  Автострахование.  Мы предлагаем Вам гарантийное и послегарантийное обслуживание, квалифицированный ремонт автомобилей иностранного производства любых моделей, а так же оригинальные запасные части и аксессуары BMW Lifestyle.  ""Автоцентр Бавария Восток "" гарантирует индивидуальный подход к каждому клиенту и высокий профессионализм сотрудников!                                      ",['no images'],"пр. Сатпаева, 62/2","09:00 - 18:00 Пн - Пт
09:00 - 15:00 Сб
Воскресенье - выходной
",No such data
182,98352719,Audi Centre Almaty,https://kolesa.kz/a/show/98352719,Алматы,"['+7 727 300 5300', '+7 777 715 5506', '+7 777 715 5502']","                      Описание                                                              Эксклюзивный импортер автомобилей торговой марки Audi на территории Казахстана, компания ТОО «Mercur Autos», рада представить Вам официального дилера Audi в г. Алматы — Audi Centre Almaty.  Audi Centre Almaty построен в 2019 году по мировым стандартам Компании Audi AG.  Отвечает всем требованиям официального дилерского центра.  У нас Вы сможете ознакомиться с модельным рядом автомобилей Audi, осуществить пробную поездку на автомобилях для test Drive, собрать индивидуальную комплектацию автомобиля на заказ (Audi Exclusive).  Так же в дилерском центре находится квалифицированный сервис по обслуживанию автомобилей Audi. Команда профессионалов произведет обслуживание и ремонт любой сложности для автомобилей Audi. Сервисный центр имеет все самое актуальное и новое оборудования для ремонта любых моделей Audi.  Только у нас Вы сможете получить решающее предложение на покупку нового автомобиля Audi.  Мы будет рады приветствовать Вас в Audi Centre Almaty в спортивной и уютной обстановке за чашечкой вкусного кофе.  Мы работаем без выходных и перерывов: в будни с 9: 00 до 19: 00, в субботу с 9: 00 до 18: 00, в воскресенье с 10: 00 до 16: 00.                                      ",['no images'],Кульджинский тракт 12/2,"09:00 - 19:00 Пн - Пт
09:00 - 18:00 Сб - Вс
",No such data
183,87787084,Автомобили с пробегом BMW Astana Motors,https://kolesa.kz/a/show/87787084,Нур-Султан (Астана),"['+7 701 031 2708', '+7 701 929 4103']","                      Описание                                                              РАССРОЧКА НА ВСЕ АВТОМОБИЛИ С ПРОБЕГОМ. Минимальный взнос 30%.70% через год, либо равными долями в течение года.  _______   Автоцентр-Бавария Астана рад предложить автопарк автомобилей с пробегом. Приобретая автомобиль у нас, Вы будете уверены в чистоте и прозрачности сделки, в техническом состоянии автомобилей, а также простоте процессов. Все автомобили прошли проверку и находятся в отличном состоянии. Выберете комфортные условия приобретения и владейте автомобилем уже сегодня!   Рассрочка.  Вы можете оформить рассрочку на автомобиль, оплатив всего 30% первоначального взноса.  Остаток оплатить через год, либо равными частями в течение года.   Кредитование.  Все автомобили доступны для кредитования, под удобные для Вас условия.   Trade-in.  Вы можете обменять Ваш автомобиль на наш по программе Trade-in, с доплатой как с Вашей, так и с нашей стороны.  Остаток суммы Вы также можете оформить в кредит. Оценка автомобиля в течение часа. Выгодная оценка по рыночной цене.   Быстрый выкуп.  Мы выкупаем автомобили любого бренда и года выпуска, в том числе и залоговые.  Оплата в день сделки, оценка в течение часа. Гарантируем выгодную оценку по рыночной цене.   Комиссия.  Мы также готовы принять Ваш автомобиль на продажу по Вашей цене. Экономия времени, отсутствие рисков.   Узнайте подробнее по тел                                      ",['no images'],"проспект Кабанбай батыра, 35","09:00 - 20:00 Пн - Пт
09:00 - 18:00 Сб
Воскресенье - выходной
",No such data
